module	address	old_name	new_name	file	line	basis	text
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	644	U	int _ZN9Submarine13InitResourcesEv(void *self)
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/ov026_syms.txt	305	U	# _ZN9Submarine13InitResourcesEv at slot 0, _ZN9Submarine16CleanupResourcesEv
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/slice_ov026cast.txt	24	U	# _ZN9Submarine13InitResourcesEv at slot 0, _ZN9SubmarineD1Ev at 16 and
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/slice_ov026cast.txt	94	P	src/_ZN9Submarine13InitResourcesEv.cpp
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/CMakeLists.txt	2208	A	# puts _ZTV9Submarine on 0x02113d54, whose own typeinfo name string reads
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/CMakeLists.txt	9514	A	#   _ZN9SubmarineD1Ev.c and Whirlpool_Spawn.c write _ZTV9Submarine, the D0
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/CMakeLists.txt	9516	A	#     _ZTV9Submarine row is the WRONG label (that table's own vtable[-1]
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/CMakeLists.txt	9537	U	"""_ZTV9Submarine=_ZTV18daWater_Tatumaki_c"")"
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/hal/actor_classes_ov026.cpp	72	A	// _ZTV9Submarine on 0x02113d54 and THAT ROW IS THE WRONG ONE; the same file's
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/ov026_syms.txt	119	A	# _ZTV9Submarine, 0x02113e24 carries both _ZTV12WaterSuction and
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/ov026_syms.txt	207	A	# _ZTV9Submarine, is the wrong one. The Submarine's table is 0x02113c6c, which
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/ov026_syms.txt	212	A	#   config/arm9/overlays/ov026/symbols.txt:201  _ZTV9Submarine  addr:0x02113d54
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/slice_ov026cast.txt	29	A	# _ZTV9Submarine on 0x02113d54 and that row is the wrong one.
ov026	0x02113d54	_ZTV9Submarine	_ZTV18daWater_Tatumaki_c	port/tools/vtspan.py	287	A	purpose: config puts both _ZTV9Submarine and _ZTV18daWater_Tatumaki_c
ov030	0x02111688	_ZN13RollingLogTtmD1Ev	_ZN5UkikiD1Ev	port/hal/actor_classes_ov030.cpp	611	P	/* Slot 16, D1. src/_ZN13RollingLogTtmD1Ev.cpp is a real MSVC-synthesised
ov030	0x02111688	_ZN13RollingLogTtmD1Ev	_ZN5UkikiD1Ev	port/slice_dtorfaces.txt	45	P	src/_ZN13RollingLogTtmD1Ev.cpp
ov030	0x02111688	_ZN13RollingLogTtmD1Ev	_ZN5UkikiD1Ev	port/slice_ov030cast.txt	99	P	#   src/_ZN13RollingLogTtmD1Ev.cpp -> spelled INLINE in the fill (slot 16)
ov030	0x02111688	_ZN13RollingLogTtmD1Ev	_ZN5UkikiD1Ev	port/slice_ov030cast.txt	104	U	#     ?1RollingLogTtm@@UAE@XZ, never as the Itanium _ZN13RollingLogTtmD1Ev the
ov030	0x02111688	_ZN13RollingLogTtmD1Ev	_ZN5UkikiD1Ev	port/slice_w3e_ov022.txt	85	U	# _ZN13RollingLogTtmD1Ev) all keep out for the same reason. The chain is
ov030	0x021116d0	_ZN13RollingLogTtmD0Ev	_ZN5UkikiD0Ev	port/CMakeLists.txt	10525	U	#     0x020a0eac, the same global _ZN13RollingLogTtmD0Ev.c names outright.
ov030	0x021116d0	_ZN13RollingLogTtmD0Ev	_ZN5UkikiD0Ev	port/hal/actor_classes_ov030.cpp	231	U	int *_ZN13RollingLogTtmD0Ev(int *self);              /* slot 17 */
ov030	0x021116d0	_ZN13RollingLogTtmD0Ev	_ZN5UkikiD0Ev	port/hal/actor_classes_ov030.cpp	277	P	src/_ZN13RollingLogTtmD0Ev.c spells _ZTV7daMky_c. The host array carries the
ov030	0x021116d0	_ZN13RollingLogTtmD0Ev	_ZN5UkikiD0Ev	port/hal/actor_classes_ov030.cpp	646	U	{ return (int)(size_t)_ZN13RollingLogTtmD0Ev((int *)s); }
ov030	0x021116d0	_ZN13RollingLogTtmD0Ev	_ZN5UkikiD0Ev	port/slice_ov030cast.txt	207	P	src/_ZN13RollingLogTtmD0Ev.c
ov030	0x021141c4	_ZN13RollingLogTtm16CleanupResourcesEv	_ZN5Ukiki16CleanupResourcesEv	port/hal/actor_classes_ov030.cpp	220	U	int _ZN13RollingLogTtm16CleanupResourcesEv(void);    /* slot 3, .c body takes void */
ov030	0x021141c4	_ZN13RollingLogTtm16CleanupResourcesEv	_ZN5Ukiki16CleanupResourcesEv	port/hal/actor_classes_ov030.cpp	603	U	{ (void)s; return _ZN13RollingLogTtm16CleanupResourcesEv(); }
ov030	0x021141c4	_ZN13RollingLogTtm16CleanupResourcesEv	_ZN5Ukiki16CleanupResourcesEv	port/hal/actor_classes_ov030.cpp	689	U	// _ZN13RollingLogTtm16CleanupResourcesEv and _ZN13RollingLogTtm16OnPendingDestroyEv
ov030	0x021141c4	_ZN13RollingLogTtm16CleanupResourcesEv	_ZN5Ukiki16CleanupResourcesEv	port/slice_ov030cast.txt	241	P	src/_ZN13RollingLogTtm16CleanupResourcesEv.c
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/CMakeLists.txt	13025	A	# cell through dsd's cross-overlay name _ZN13RollingLogTtm8BehaviorEv, which is a
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/CMakeLists.txt	13032	A	"""_ZN13RollingLogTtm8BehaviorEv=data_ov029_02114278"")"
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/hal/actor_classes_ov030.cpp	223	U	02112c10.c declares _ZN13RollingLogTtm8BehaviorEv with no parameters and
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/ov029_syms.txt	68	A	# _ZN13RollingLogTtm8BehaviorEv (a cross-overlay name collision on the shared
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/slice_ov030cast.txt	83	P	#   src/_ZN13RollingLogTtm8BehaviorEv.cpp -> unmatched/Ukiki_Behavior.cpp
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/tools/aritycheck_plainfunc_baseline.txt	178	P	func_ov030_021141a8|src/_ZN13RollingLogTtm8BehaviorEv.cpp
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/unmatched/Ukiki_Behavior.cpp	1	A	/* HOST COPY of src/_ZN13RollingLogTtm8BehaviorEv.cpp -- the Ukiki's Behavior,
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/unmatched/Ukiki_Behavior.cpp	82	U	* THE SYMBOL IS DELIBERATELY NOT _ZN13RollingLogTtm8BehaviorEv, and that is a
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/unmatched/Ukiki_Behavior.cpp	87	U	*    `extern int _ZN13RollingLogTtm8BehaviorEv();` -- no parameters -- and a
ov030	0x02114278	_ZN13RollingLogTtm8BehaviorEv	_ZN5Ukiki8BehaviorEv	port/unmatched/Ukiki_StateTick.cpp	19	U	* _ZN13RollingLogTtm8BehaviorEv calls func_ov030_02114134 directly -- so the
ov030	0x02114378	_ZN13RollingLogTtm13InitResourcesEv	_ZN5Ukiki13InitResourcesEv	port/hal/actor_classes_ov030.cpp	218	U	int _ZN13RollingLogTtm13InitResourcesEv(void *self);  /* slot 0, FACED at the bottom of this file */
ov030	0x02114378	_ZN13RollingLogTtm13InitResourcesEv	_ZN5Ukiki13InitResourcesEv	port/hal/actor_classes_ov030.cpp	294	P	src/_ZN13RollingLogTtm13InitResourcesEv.cpp  extern char data_ov002_*;
ov030	0x02114378	_ZN13RollingLogTtm13InitResourcesEv	_ZN5Ukiki13InitResourcesEv	port/hal/actor_classes_ov030.cpp	601	U	{ return _ZN13RollingLogTtm13InitResourcesEv(s); }
ov030	0x02114378	_ZN13RollingLogTtm13InitResourcesEv	_ZN5Ukiki13InitResourcesEv	port/hal/actor_classes_ov030.cpp	677	P	// src/_ZN13RollingLogTtm13InitResourcesEv.cpp and _ZN13RollingLogTtm6RenderEv
ov030	0x02114378	_ZN13RollingLogTtm13InitResourcesEv	_ZN5Ukiki13InitResourcesEv	port/hal/actor_classes_ov030.cpp	693	U	int _ZN13RollingLogTtm13InitResourcesEv(void *self)
ov030	0x02114378	_ZN13RollingLogTtm13InitResourcesEv	_ZN5Ukiki13InitResourcesEv	port/slice_ov030cast.txt	244	P	src/_ZN13RollingLogTtm13InitResourcesEv.cpp
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/CMakeLists.txt	2317	A	# vtables (_ZTV13daObjHmBskt_c, _ZTV15daObjHmMaruta_c and _ZTV13RollingLogTtm ==
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes.inc	1493	U	void hal_fill_ukiki_vtable(void);                    /* _ZTV13RollingLogTtm == _ZTV7daMky_c, 31 */
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	42	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	54	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	250	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	274	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	276	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	630	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/hal/actor_classes_ov030.cpp	662	H	the declaration's own comment reads 'vtspan: data_ov030_02115bfc, really _ZTV7daMky_c' -- the renamed address, named outright
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/ov030_syms.txt	89	A	#   config/arm9/overlays/ov030/symbols.txt:143  _ZTV13RollingLogTtm 0x02115bfc
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/ov030_syms.txt	102	U	# _ZTV13RollingLogTtm (decl_common.h:524) for what is really daMky_c's table.
ov030	0x02115bfc	_ZTV13RollingLogTtm	_ZTV7daMky_c	port/ov030_syms.txt	156	U	#   0x02115bf4..0x02115c78  Ukiki/daMky_c  31 slots  drops _ZTV13RollingLogTtm
ov033	0x021113d4	_ZN9TinyCoverD1Ev	_ZN9TinyWaterD1Ev	port/CMakeLists.txt	10726	P	"""${CMAKE_CURRENT_SOURCE_DIR}/../src/_ZN9TinyCoverD1Ev.c"""
ov033	0x021113d4	_ZN9TinyCoverD1Ev	_ZN9TinyWaterD1Ev	port/hal/actor_classes_ov033.cpp	120	U	int *_ZN9TinyCoverD1Ev(int *self);         /* slot 16 */
ov033	0x021113d4	_ZN9TinyCoverD1Ev	_ZN9TinyWaterD1Ev	port/hal/actor_classes_ov033.cpp	357	U	{ return (int)(size_t)_ZN9TinyCoverD1Ev((int *)s); }
ov033	0x021113d4	_ZN9TinyCoverD1Ev	_ZN9TinyWaterD1Ev	port/slice_sweep1_ov033.txt	33	U	#   _ZN9TinyCoverD1Ev.c      id 105's D1.  Its two stores are LABELLED
ov033	0x021113d4	_ZN9TinyCoverD1Ev	_ZN9TinyWaterD1Ev	port/slice_sweep1_ov033.txt	66	P	src/_ZN9TinyCoverD1Ev.c
ov033	0x02111420	_ZN9TinyCoverD0Ev	_ZN9TinyWaterD0Ev	port/CMakeLists.txt	10730	P	"""${CMAKE_CURRENT_SOURCE_DIR}/../src/_ZN9TinyCoverD0Ev.c"""
ov033	0x02111420	_ZN9TinyCoverD0Ev	_ZN9TinyWaterD0Ev	port/hal/actor_classes_ov033.cpp	121	U	int *_ZN9TinyCoverD0Ev(int *self);         /* slot 17 */
ov033	0x02111420	_ZN9TinyCoverD0Ev	_ZN9TinyWaterD0Ev	port/hal/actor_classes_ov033.cpp	359	U	{ return (int)(size_t)_ZN9TinyCoverD0Ev((int *)s); }
ov033	0x02111420	_ZN9TinyCoverD0Ev	_ZN9TinyWaterD0Ev	port/slice_sweep1_ov033.txt	34	U	#   _ZN9TinyCoverD0Ev.c      id 105's D0.  BACKWARDS by the resolver: the
ov033	0x02111420	_ZN9TinyCoverD0Ev	_ZN9TinyWaterD0Ev	port/slice_sweep1_ov033.txt	67	P	src/_ZN9TinyCoverD0Ev.c
ov033	0x02111480	_ZN9TinyCover16CleanupResourcesEv	_ZN9TinyWater16CleanupResourcesEv	port/hal/actor_classes_ov033.cpp	167	U	int _ZN9TinyCover16CleanupResourcesEv(void *self)
ov033	0x02111480	_ZN9TinyCover16CleanupResourcesEv	_ZN9TinyWater16CleanupResourcesEv	port/hal/actor_classes_ov033.cpp	350	U	{ return _ZN9TinyCover16CleanupResourcesEv(s); }
ov033	0x02111480	_ZN9TinyCover16CleanupResourcesEv	_ZN9TinyWater16CleanupResourcesEv	port/slice_sweep1_ov033.txt	68	P	src/_ZN9TinyCover16CleanupResourcesEv.cpp
ov033	0x021114c4	_ZN9TinyCover6RenderEv	_ZN9TinyWater6RenderEv	port/hal/actor_classes_ov033.cpp	169	U	int _ZN9TinyCover6RenderEv(void *self)
ov033	0x021114c4	_ZN9TinyCover6RenderEv	_ZN9TinyWater6RenderEv	port/hal/actor_classes_ov033.cpp	355	U	return _ZN9TinyCover6RenderEv(s); }
ov033	0x021114c4	_ZN9TinyCover6RenderEv	_ZN9TinyWater6RenderEv	port/slice_sweep1_ov033.txt	69	P	src/_ZN9TinyCover6RenderEv.cpp
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/hal/actor_classes_ov033.cpp	122	U	int _ZN9TinyCover8BehaviorEv(void *self);  /* slot 6, a plain .c body */
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/hal/actor_classes_ov033.cpp	352	U	{ return _ZN9TinyCover8BehaviorEv(s); }
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/slice_sweep1_ov033.txt	70	P	src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	161	P	_ZN5Event6GetBitEj|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	178	P	_ZN5Sound15PlaySecretSoundEP5ActorPt|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	179	P	_ZN5Sound8PlayLongEjjjRK7Vector3j|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	201	P	_ZN8Platform19UpdateClsnPosAndRotEv|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	202	P	_ZN8Platform21UpdateModelPosAndRotYEv|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	204	P	_ZN9ActorBase18MarkForDestructionEv|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021114f8	_ZN9TinyCover8BehaviorEv	_ZN9TinyWater8BehaviorEv	port/tools/aritycheck_receiver_baseline.txt	215	P	_ZN9Animation7AdvanceEv|src/_ZN9TinyCover8BehaviorEv.c
ov033	0x021115bc	_ZN9TinyCover13InitResourcesEv	_ZN9TinyWater13InitResourcesEv	port/hal/actor_classes_ov033.cpp	165	U	int _ZN9TinyCover13InitResourcesEv(void *self)
ov033	0x021115bc	_ZN9TinyCover13InitResourcesEv	_ZN9TinyWater13InitResourcesEv	port/hal/actor_classes_ov033.cpp	348	U	{ return _ZN9TinyCover13InitResourcesEv(s); }
ov033	0x021115bc	_ZN9TinyCover13InitResourcesEv	_ZN9TinyWater13InitResourcesEv	port/slice_sweep1_ov033.txt	71	P	src/_ZN9TinyCover13InitResourcesEv.cpp
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/CMakeLists.txt	2260	U	# WRONG table (_ZTV9TinyCover is the WATER class's; the cover's is unnamed),
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/hal/actor_classes.inc	1561	A	vtable in this overlay and it is on the WRONG class: _ZTV9TinyCover
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/hal/actor_classes.inc	1576	U	void hal_fill_tiny_water_vtable(void);               /* _ZTV9TinyCover, 32 */
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/hal/actor_classes_ov033.cpp	14	A	// dsd names exactly one vtable here, _ZTV9TinyCover at 0x02112440, and it is
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/hal/actor_classes_ov033.cpp	129	A	void *_ZTV9TinyCover[32];      /* 0x02112440, id 105 TINY_WATER */
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/hal/actor_classes_ov033.cpp	335	A	// TINY_WATER (105) -- table 0x02112440 (dsd _ZTV9TinyCover), RTTI
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/hal/actor_classes_ov033.cpp	364	U	void *volatile *vt = (void *volatile *)_ZTV9TinyCover;
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/ov033_syms.txt	35	A	# dsd names ONE vtable in this overlay, _ZTV9TinyCover at 0x02112440, and it is
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/ov033_syms.txt	49	A	#   id 105 TINY_WATER  ->  0x02112440, the table dsd called _ZTV9TinyCover,
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/ov033_syms.txt	71	A	# _ZTV9TinyCover  0x02112440, THIRTY-TWO slots, ends 0x021124c0.
ov033	0x02112440	_ZTV9TinyCover	_ZTV9TinyWater	port/slice_sweep1_ov033.txt	20	A	# _ZTV9TinyCover, RTTI 14daObjTtWater_c) and the _ZN9TinyCover* bodies. Three
ov036	0x02111d14	_ZN10DonutBlockD1Ev	_ZN18daObjRc_Guruguru_cD1Ev	port/CMakeLists.txt	11097	U	#       _ZN10DonutBlockD1Ev.c          0x02111d50 -> 0x02113dcc == _ZTV10DonutBlock
ov036	0x02111d14	_ZN10DonutBlockD1Ev	_ZN18daObjRc_Guruguru_cD1Ev	port/CMakeLists.txt	11116	P	"""${CMAKE_CURRENT_SOURCE_DIR}/../src/_ZN10DonutBlockD1Ev.c"""
ov036	0x02111d14	_ZN10DonutBlockD1Ev	_ZN18daObjRc_Guruguru_cD1Ev	port/hal/actor_classes_ov036.cpp	713	U	int *_ZN10DonutBlockD1Ev(int *self);                   /* slot 16, D1 */
ov036	0x02111d14	_ZN10DonutBlockD1Ev	_ZN18daObjRc_Guruguru_cD1Ev	port/hal/actor_classes_ov036.cpp	729	U	{ return (int)(size_t)_ZN10DonutBlockD1Ev((int *)s); }
ov036	0x02111d14	_ZN10DonutBlockD1Ev	_ZN18daObjRc_Guruguru_cD1Ev	port/slice_ov036cast.txt	92	P	src/_ZN10DonutBlockD1Ev.c
ov036	0x02111d58	_ZN10DonutBlockD0Ev	_ZN18daObjRc_Guruguru_cD0Ev	port/CMakeLists.txt	11098	U	#       _ZN10DonutBlockD0Ev.c          0x02111da4 -> 0x02113dcc == _ZTV10DonutBlock
ov036	0x02111d58	_ZN10DonutBlockD0Ev	_ZN18daObjRc_Guruguru_cD0Ev	port/CMakeLists.txt	11117	P	"""${CMAKE_CURRENT_SOURCE_DIR}/../src/_ZN10DonutBlockD0Ev.c"""
ov036	0x02111d58	_ZN10DonutBlockD0Ev	_ZN18daObjRc_Guruguru_cD0Ev	port/hal/actor_classes_ov036.cpp	714	U	int *_ZN10DonutBlockD0Ev(int *self);                   /* slot 17, D0 */
ov036	0x02111d58	_ZN10DonutBlockD0Ev	_ZN18daObjRc_Guruguru_cD0Ev	port/hal/actor_classes_ov036.cpp	731	U	{ return (int)(size_t)_ZN10DonutBlockD0Ev((int *)s); }
ov036	0x02111d58	_ZN10DonutBlockD0Ev	_ZN18daObjRc_Guruguru_cD0Ev	port/slice_ov036cast.txt	93	P	src/_ZN10DonutBlockD0Ev.c
ov036	0x02111db0	_ZN10DonutBlock16CleanupResourcesEv	_ZN18daObjRc_Guruguru_c16CleanupResourcesEv	port/hal/actor_classes_ov036.cpp	710	U	int _ZN10DonutBlock16CleanupResourcesEv(void *self);   /* slot 3, faced */
ov036	0x02111db0	_ZN10DonutBlock16CleanupResourcesEv	_ZN18daObjRc_Guruguru_c16CleanupResourcesEv	port/hal/actor_classes_ov036.cpp	722	U	{ return _ZN10DonutBlock16CleanupResourcesEv(s); }
ov036	0x02111db0	_ZN10DonutBlock16CleanupResourcesEv	_ZN18daObjRc_Guruguru_c16CleanupResourcesEv	port/hal/actor_classes_ov036.cpp	892	U	int _ZN10DonutBlock16CleanupResourcesEv(void *self)
ov036	0x02111db0	_ZN10DonutBlock16CleanupResourcesEv	_ZN18daObjRc_Guruguru_c16CleanupResourcesEv	port/slice_ov036cast.txt	94	P	src/_ZN10DonutBlock16CleanupResourcesEv.cpp
ov036	0x02111df8	_ZN10DonutBlock6RenderEv	_ZN18daObjRc_Guruguru_c6RenderEv	port/hal/actor_classes_ov036.cpp	712	U	int _ZN10DonutBlock6RenderEv(void *self);              /* slot 9, faced */
ov036	0x02111df8	_ZN10DonutBlock6RenderEv	_ZN18daObjRc_Guruguru_c6RenderEv	port/hal/actor_classes_ov036.cpp	727	U	return _ZN10DonutBlock6RenderEv(s); }
ov036	0x02111df8	_ZN10DonutBlock6RenderEv	_ZN18daObjRc_Guruguru_c6RenderEv	port/hal/actor_classes_ov036.cpp	896	U	int _ZN10DonutBlock6RenderEv(void *self)
ov036	0x02111df8	_ZN10DonutBlock6RenderEv	_ZN18daObjRc_Guruguru_c6RenderEv	port/slice_ov036cast.txt	11	U	# _ZN10DonutBlock6RenderEv.cpp is ARMED_ROTATING_PLATFORM's Render, and so on.
ov036	0x02111df8	_ZN10DonutBlock6RenderEv	_ZN18daObjRc_Guruguru_c6RenderEv	port/slice_ov036cast.txt	91	U	# _ZN10DonutBlock6RenderEv.cpp is the same safe +0xd4 plain-Model shadow draw.
ov036	0x02111df8	_ZN10DonutBlock6RenderEv	_ZN18daObjRc_Guruguru_c6RenderEv	port/slice_ov036cast.txt	95	P	src/_ZN10DonutBlock6RenderEv.cpp
ov036	0x02111e20	_ZN10DonutBlock8BehaviorEv	_ZN18daObjRc_Guruguru_c8BehaviorEv	port/hal/actor_classes_ov036.cpp	259	P	// shape. src/_ZN10DonutBlock8BehaviorEv.cpp (which is ARMED_ROTATING_PLATFORM's
ov036	0x02111e20	_ZN10DonutBlock8BehaviorEv	_ZN18daObjRc_Guruguru_c8BehaviorEv	port/hal/actor_classes_ov036.cpp	711	U	int _ZN10DonutBlock8BehaviorEv(void *self);            /* slot 6, faced */
ov036	0x02111e20	_ZN10DonutBlock8BehaviorEv	_ZN18daObjRc_Guruguru_c8BehaviorEv	port/hal/actor_classes_ov036.cpp	724	U	{ return _ZN10DonutBlock8BehaviorEv(s); }
ov036	0x02111e20	_ZN10DonutBlock8BehaviorEv	_ZN18daObjRc_Guruguru_c8BehaviorEv	port/hal/actor_classes_ov036.cpp	894	U	int _ZN10DonutBlock8BehaviorEv(void *self)
ov036	0x02111e20	_ZN10DonutBlock8BehaviorEv	_ZN18daObjRc_Guruguru_c8BehaviorEv	port/slice_ov036cast.txt	96	P	src/_ZN10DonutBlock8BehaviorEv.cpp
ov036	0x02111eb0	_ZN10DonutBlock13InitResourcesEv	_ZN18daObjRc_Guruguru_c13InitResourcesEv	port/hal/actor_classes_ov036.cpp	210	U	//   _ZN10DonutBlock13InitResourcesEv.cpp         ArmedRotatingPlatform's own
ov036	0x02111eb0	_ZN10DonutBlock13InitResourcesEv	_ZN18daObjRc_Guruguru_c13InitResourcesEv	port/hal/actor_classes_ov036.cpp	709	U	int _ZN10DonutBlock13InitResourcesEv(void *self);      /* slot 0, faced */
ov036	0x02111eb0	_ZN10DonutBlock13InitResourcesEv	_ZN18daObjRc_Guruguru_c13InitResourcesEv	port/hal/actor_classes_ov036.cpp	720	U	{ return _ZN10DonutBlock13InitResourcesEv(s); }
ov036	0x02111eb0	_ZN10DonutBlock13InitResourcesEv	_ZN18daObjRc_Guruguru_c13InitResourcesEv	port/hal/actor_classes_ov036.cpp	890	U	int _ZN10DonutBlock13InitResourcesEv(void *self)
ov036	0x02111eb0	_ZN10DonutBlock13InitResourcesEv	_ZN18daObjRc_Guruguru_c13InitResourcesEv	port/slice_ov036cast.txt	97	P	src/_ZN10DonutBlock13InitResourcesEv.cpp
ov036	0x02113dcc	_ZTV10DonutBlock	_ZTV18daObjRc_Guruguru_c	port/CMakeLists.txt	2336	U	# DONUT_BLOCK's, _ZTV10DonutBlock is ARMED_ROTATING_PLATFORM's and
ov036	0x02113dcc	_ZTV10DonutBlock	_ZTV18daObjRc_Guruguru_c	port/CMakeLists.txt	11097	A	#       _ZN10DonutBlockD1Ev.c          0x02111d50 -> 0x02113dcc == _ZTV10DonutBlock
ov036	0x02113dcc	_ZTV10DonutBlock	_ZTV18daObjRc_Guruguru_c	port/CMakeLists.txt	11098	A	#       _ZN10DonutBlockD0Ev.c          0x02111da4 -> 0x02113dcc == _ZTV10DonutBlock
ov036	0x02113dcc	_ZTV10DonutBlock	_ZTV18daObjRc_Guruguru_c	port/CMakeLists.txt	11118	U	"PROPERTIES COMPILE_DEFINITIONS ""_ZTV18daObjRc_Guruguru_c=_ZTV10DonutBlock"")"
